strategy,family,window,opened_at_utc,closed_at_utc,direction,entry,exit,size_oz,stop_distance_usd,gross_pnl_usd,entry_fee_usd,exit_fee_usd,net_pnl_usd,exit_reason,bars_held,ambiguous_ohlc_exit,balance_after
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-01-09T14:35:00+00:00,2020-01-09T18:20:00+00:00,SHORT,1549.86,1554.22,0.2188,4.0,-0.953968,0.135644,0.136025,-1.225637,SL_HIT,45,False,86.295796
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-01-13T15:50:00+00:00,2020-01-13T19:50:00+00:00,SHORT,1551.41,1550.03,0.2157,4.0,0.297666,0.133856,0.133737,0.030074,TIME_EXIT,48,False,86.32587
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-02-07T08:50:00+00:00,2020-02-07T12:50:00+00:00,LONG,1566.49,1566.0,0.2158,4.0,-0.105742,0.135219,0.135177,-0.376139,TIME_EXIT,48,False,85.949731
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-02-25T12:50:00+00:00,2020-02-25T13:05:00+00:00,SHORT,1647.01,1651.24,0.2149,4.0,-0.909027,0.141577,0.141941,-1.192545,SL_HIT,3,False,84.757187
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-02-25T16:25:00+00:00,2020-02-25T19:10:00+00:00,SHORT,1651.01,1642.700684,0.2033,4.169658,1.689284,0.13426,0.133584,1.421439,TP_HIT,33,False,86.178626
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-02-27T16:40:00+00:00,2020-02-27T17:00:00+00:00,LONG,1653.91,1648.47,0.1824,4.724402,-0.992256,0.120669,0.120272,-1.233198,SL_HIT,4,False,84.945428
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-02-28T08:45:00+00:00,2020-02-28T08:55:00+00:00,SHORT,1631.03,1638.29,0.1708,4.972818,-1.240008,0.111432,0.111928,-1.463368,SL_HIT,2,False,83.48206
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-03T07:30:00+00:00,2020-03-03T10:35:00+00:00,SHORT,1595.18,1599.54,0.2087,4.0,-0.909932,0.133166,0.13353,-1.176627,SL_HIT,37,False,82.305433
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-03T13:40:00+00:00,2020-03-03T15:05:00+00:00,LONG,1603.01,1610.98,0.2058,4.0,1.640226,0.13196,0.132616,1.37565,TP_HIT,17,False,83.681084
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-04T14:45:00+00:00,2020-03-04T15:20:00+00:00,LONG,1643.65,1639.02,0.2092,4.0,-0.968596,0.137541,0.137153,-1.24329,SL_HIT,7,False,82.437794
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-06T14:15:00+00:00,2020-03-06T14:35:00+00:00,LONG,1686.63,1680.31,0.1333,6.183105,-0.842456,0.089931,0.089594,-1.021981,SL_HIT,4,False,81.415813
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-09T09:00:00+00:00,2020-03-09T09:10:00+00:00,SHORT,1675.14,1663.776123,0.1429,5.696939,1.623898,0.095751,0.095101,1.433046,TP_HIT,2,False,82.848858
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-09T15:00:00+00:00,2020-03-09T19:00:00+00:00,SHORT,1672.96,1677.1,0.1259,6.581458,-0.521226,0.08425,0.084459,-0.689935,TIME_EXIT,48,False,82.158923
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-10T07:40:00+00:00,2020-03-10T07:55:00+00:00,SHORT,1659.51,1664.24,0.2054,4.0,-0.971542,0.136345,0.136734,-1.244621,SL_HIT,3,False,80.914302
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-12T09:30:00+00:00,2020-03-12T11:30:00+00:00,SHORT,1638.15,1642.2,0.2023,4.0,-0.819315,0.132559,0.132887,-1.084761,SL_HIT,24,False,79.829541
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-16T09:05:00+00:00,2020-03-16T09:35:00+00:00,SHORT,1535.34,1524.052085,0.1411,5.658958,1.592725,0.086655,0.086017,1.420053,TP_HIT,6,False,81.249594
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-16T17:20:00+00:00,2020-03-16T18:55:00+00:00,SHORT,1495.81,1507.27,0.0758,10.720363,-0.868668,0.045353,0.0457,-0.959721,SL_HIT,19,False,80.289872
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-18T11:00:00+00:00,2020-03-18T11:25:00+00:00,SHORT,1495.22,1504.35,0.0919,8.740733,-0.839047,0.054964,0.0553,-0.949311,SL_HIT,5,False,79.340561
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-27T15:05:00+00:00,2020-03-27T15:20:00+00:00,SHORT,1619.45,1626.2,0.1432,5.539439,-0.9666,0.092762,0.093149,-1.152511,SL_HIT,3,False,78.18805
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-27T19:00:00+00:00,2020-03-27T19:35:00+00:00,LONG,1625.82,1621.77,0.1955,4.0,-0.791775,0.127139,0.126822,-1.045737,SL_HIT,7,False,77.142314
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-03-31T16:05:00+00:00,2020-03-31T17:05:00+00:00,SHORT,1603.69,1595.72,0.1929,4.0,1.537413,0.123741,0.123126,1.290547,TP_HIT,12,False,78.43286
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-04-03T07:30:00+00:00,2020-04-03T08:40:00+00:00,LONG,1613.47,1609.06,0.1961,4.0,-0.864801,0.126561,0.126215,-1.117576,SL_HIT,14,False,77.315284
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-04-06T13:45:00+00:00,2020-04-06T14:00:00+00:00,LONG,1640.71,1648.68,0.1933,4.0,1.540601,0.12686,0.127476,1.286265,TP_HIT,3,False,78.601549
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-04-07T14:40:00+00:00,2020-04-07T15:30:00+00:00,SHORT,1651.33,1657.35,0.133,5.909958,-0.80066,0.087851,0.088171,-0.976682,SL_HIT,10,False,77.624868
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-04-08T07:00:00+00:00,2020-04-08T07:10:00+00:00,SHORT,1646.4,1652.35,0.1941,4.0,-1.154895,0.127826,0.128288,-1.41101,SL_HIT,2,False,76.213858
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-04-08T12:05:00+00:00,2020-04-08T12:40:00+00:00,SHORT,1646.13,1651.06,0.1905,4.0,-0.939165,0.125435,0.125811,-1.190411,SL_HIT,7,False,75.023447
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-04-15T17:25:00+00:00,2020-04-15T17:35:00+00:00,SHORT,1714.09,1719.27,0.1739,4.312963,-0.900802,0.119232,0.119592,-1.139627,SL_HIT,2,False,73.88382
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-04-16T14:05:00+00:00,2020-04-16T15:10:00+00:00,LONG,1727.91,1722.29,0.1383,5.343406,-0.777246,0.095588,0.095277,-0.968111,SL_HIT,13,False,72.915709
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-04-17T14:05:00+00:00,2020-04-17T17:05:00+00:00,SHORT,1694.31,1683.791665,0.1383,5.274168,1.454686,0.093729,0.093147,1.267809,TP_HIT,36,False,74.183518
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-04-20T10:05:00+00:00,2020-04-20T10:40:00+00:00,SHORT,1678.05,1682.61,0.1855,4.0,-0.84588,0.124511,0.12485,-1.095241,SL_HIT,7,False,73.088277
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-04-23T13:35:00+00:00,2020-04-23T16:05:00+00:00,LONG,1731.76,1726.7,0.1476,4.951161,-0.746856,0.102243,0.101944,-0.951043,SL_HIT,30,False,72.137234
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-04-27T09:35:00+00:00,2020-04-27T12:45:00+00:00,SHORT,1716.79,1721.11,0.1803,4.0,-0.778896,0.123815,0.124126,-1.026837,SL_HIT,38,False,71.110397
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-04-27T16:55:00+00:00,2020-04-27T19:45:00+00:00,SHORT,1711.71,1715.89,0.1778,4.0,-0.743204,0.121737,0.122034,-0.986975,SL_HIT,34,False,70.123422
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-04-29T14:20:00+00:00,2020-04-29T18:05:00+00:00,SHORT,1701.79,1708.93,0.1619,4.33233,-1.155966,0.110208,0.11067,-1.376844,SL_HIT,45,False,68.746577
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-05-04T11:25:00+00:00,2020-05-04T12:30:00+00:00,LONG,1707.16,1699.92,0.1719,4.0,-1.244556,0.117384,0.116886,-1.478827,SL_HIT,13,False,67.267751
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-05-11T07:10:00+00:00,2020-05-11T07:25:00+00:00,SHORT,1704.98,1709.44,0.1682,4.0,-0.750172,0.114711,0.115011,-0.979894,SL_HIT,3,False,66.287856
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-05-11T14:10:00+00:00,2020-05-11T15:05:00+00:00,SHORT,1701.25,1693.28,0.1657,4.0,1.320629,0.112759,0.112231,1.09564,TP_HIT,11,False,67.383496
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-05-25T10:50:00+00:00,2020-05-25T14:50:00+00:00,SHORT,1727.61,1730.02,0.1685,4.0,-0.406085,0.116441,0.116603,-0.639129,TIME_EXIT,48,False,66.744367
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-05-26T12:50:00+00:00,2020-05-26T13:30:00+00:00,SHORT,1723.63,1728.67,0.1669,4.0,-0.841176,0.11507,0.115406,-1.071652,SL_HIT,8,False,65.672715
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-05-28T12:15:00+00:00,2020-05-28T14:05:00+00:00,LONG,1723.3,1719.26,0.1642,4.0,-0.663368,0.113186,0.112921,-0.889475,SL_HIT,22,False,64.78324
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-05-29T13:30:00+00:00,2020-05-29T17:30:00+00:00,LONG,1729.41,1735.23,0.162,4.0,0.94284,0.112066,0.112443,0.718331,TIME_EXIT,48,False,65.501571
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-06-01T08:10:00+00:00,2020-06-01T08:35:00+00:00,LONG,1742.28,1737.59,0.1638,4.0,-0.768222,0.114154,0.113847,-0.996223,SL_HIT,5,False,64.505348
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-06-01T12:55:00+00:00,2020-06-01T14:55:00+00:00,SHORT,1733.43,1738.74,0.1613,4.0,-0.856503,0.111841,0.112184,-1.080527,SL_HIT,24,False,63.424821
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-06-04T12:35:00+00:00,2020-06-04T13:55:00+00:00,LONG,1712.38,1706.17,0.1586,4.0,-0.984906,0.108633,0.108239,-1.201779,SL_HIT,16,False,62.223042
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-06-18T13:20:00+00:00,2020-06-18T17:20:00+00:00,SHORT,1723.07,1724.17,0.1556,4.0,-0.17116,0.107244,0.107312,-0.385716,TIME_EXIT,48,False,61.837326
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-06-25T08:25:00+00:00,2020-06-25T12:25:00+00:00,SHORT,1764.09,1756.12,0.1546,4.0,1.232162,0.109091,0.108598,1.014472,TP_HIT,48,False,62.851798
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-07-01T17:45:00+00:00,2020-07-01T19:30:00+00:00,SHORT,1768.37,1772.5,0.1571,4.0,-0.648823,0.111124,0.111384,-0.871331,SL_HIT,21,False,61.980467
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-07-02T07:30:00+00:00,2020-07-02T08:20:00+00:00,SHORT,1767.4,1771.45,0.155,4.0,-0.62775,0.109579,0.10983,-0.847159,SL_HIT,10,False,61.133308
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-07-06T08:25:00+00:00,2020-07-06T12:25:00+00:00,LONG,1776.64,1782.34,0.1528,4.0,0.87096,0.108588,0.108937,0.653435,TIME_EXIT,48,False,61.786743
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-07-07T12:35:00+00:00,2020-07-07T13:25:00+00:00,SHORT,1777.4,1781.71,0.1545,4.0,-0.665895,0.109843,0.11011,-0.885848,SL_HIT,10,False,60.900895
Trend pullback — core,Trend pullback,Development (2019-09 to 2022-12),2020-07-09T07:50:00+00:00,2020-07-09T10:50:00+00:00,LONG,1812.55,1808.38,0.1523,4.0,-0.635091,0.110421,0.110167,-0.855678,SL_HIT,36,False,60.045217
