fold,train_start_utc,train_end_exclusive_utc,context,config_id,trades,net_pnl_usd,profit_factor,worst_sampled_segment_pf,eligible,selection_score,selected,parameters_json
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-C01,17,-11.292822,0.292882,0.0,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":25.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.4,""max_hold_bars"":24,""range_adx_max"":22.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":45.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-C02,27,-17.467562,0.261842,0.0,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":0.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.2,""max_hold_bars"":48,""range_adx_max"":14.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":45.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-C03,8,-9.540639,0.080147,0.139937,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":0.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":14.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":48.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":1.25,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-C04,13,-9.65268,0.120951,0.0,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":0.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":48.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-C05,1,-1.445538,0.0,,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":50.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":40.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-C06,15,-13.508027,0.192714,0.0,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.15,""breakout_range_atr"":0.8,""cci_level"":50.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.2,""max_hold_bars"":24,""range_adx_max"":22.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":48.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.0}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-C07,7,-4.998484,0.196682,0.0,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":0.8,""cci_level"":25.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.4,""max_hold_bars"":48,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":45.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-C08,14,-15.570651,0.093034,0.0,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.0,""cci_level"":50.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.4,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":48.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-C09,5,-2.67142,0.263544,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":50.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.4,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":45.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.0}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-C10,1,-1.929081,0.0,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":25.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":14.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":40.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":2.0,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-C11,3,-0.295581,0.846776,,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":25.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":14.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":40.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-C12,0,0.0,,,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":40.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C01,56,-27.402217,0.387463,0.291999,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.0,""cci_level"":75.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":22.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":60.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":2.0,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C02,42,-17.930986,0.38235,0.072484,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":125.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":24,""range_adx_max"":14.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":55.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":2.0,""target_rr"":1.25,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.0}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C03,30,-12.63362,0.515988,0.183758,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.2,""cci_level"":125.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":72,""range_adx_max"":18.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":65.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":2.0,""target_rr"":2.0,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.0}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C04,48,-23.350523,0.417733,0.259466,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":0.8,""cci_level"":100.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":55.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C05,42,-20.722701,0.350956,0.0,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":100.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":60.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C06,34,-12.423288,0.534551,0.108273,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":75.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":14.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":65.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C07,24,-7.527927,0.57244,0.262892,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":100.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":18.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":65.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C08,29,-17.875491,0.378585,0.313758,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":0.8,""cci_level"":75.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":60.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C09,18,-8.24963,0.367446,0.0,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.0,""cci_level"":75.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":24,""range_adx_max"":14.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":65.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C10,36,-24.381208,0.280499,0.19602,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":100.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":55.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C11,22,-15.882976,0.387349,0.0,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":0.8,""cci_level"":125.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":14.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C12,20,-12.272974,0.424869,0.250998,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":125.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":60.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C01,9,-10.89691,0.128539,0.0,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":40.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C02,5,-5.999874,0.127119,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":50.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":40.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C03,1,1.642763,,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.25,""breakout_range_atr"":0.8,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":18.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":40.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C04,7,-4.118284,0.392013,0.258452,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":48,""range_adx_max"":14.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":45.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C05,5,-4.924156,0.188386,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":24,""range_adx_max"":22.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":40.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.0}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C06,67,-33.673976,0.336528,0.276539,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":48.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C07,4,-1.186387,0.735918,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":50.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":22.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":48.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C08,4,-1.945069,0.541033,1.638156,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.2,""cci_level"":50.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":48.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
